ID	DM	DR	MM	XT	CE
evgLocus_FX_27031_XP_005106367.1_PREDICTED:_UBX_domain-containing_protein_1-A-like_[Aplysia_californica]	-0.32461316958891845	-0.3922597312114885	-0.4332576473463794	-0.4066090018587003	-0.48655493832173763
evgLocus_FX_27032_XP_013082226.1_PREDICTED:_E3_ubiquitin-protein_ligase_rnf146-like_isoform_X2_[Biomphalaria_glabrata]	-0.41480858508567847	-0.480405250901504	-0.4250580641194012	-0.43120775153963486	-0.6913395294155179
evgLocus_FX_27211_XP_013074922.1_PREDICTED:_ADP-ribosylation_factor-like_protein_4C_[Biomphalaria_glabrata]	-0.4968044173554604	-0.4517067096070803	-0.46195618864080307	-0.47835535509475946	-0.5152534796161613
evgLocus_FX_27252_XP_013095123.1_PREDICTED:_sorbitol_dehydrogenase-like_[Biomphalaria_glabrata]	0.007469951103698169	0.021819221750909997	0.056667450465567294	0.0792163043397573	0.030018804977888183
evgLocus_FX_27319_XP_013094155.1_PREDICTED:_ras-related_protein_Rab-11B-like_[Biomphalaria_glabrata]	-0.32051337797542934	-0.3020643157147284	-0.2979645241012393	-0.30411421152147294	-0.3143636905551957
evgLocus_FX_27374_XP_013081437.1_PREDICTED:_solute_carrier_family_22_member_18-like_[Biomphalaria_glabrata]	-0.7181931644838714	-0.23851754570564745	-0.6841648940919121	-0.7087636437728466	-0.5091037921959276
evgLocus_FX_27425_XP_013096192.1_PREDICTED:_dual_specificity_mitogen-activated_protein_kinase_kinase_5-like_isoform_X1_[Biomphalaria_glabrata]	-0.38201025217776574	-0.06427640213236097	-0.01917869438398094	-0.03352796503119277	-0.4107087934721894
evgLocus_FX_27458_XP_022299595.1_calcium/calmodulin-dependent_protein_kinase_type_1-like_[Crassostrea_virginica]	0.18581088629047374	0.14276307434883825	0.15506244918930553	0.14071317854209373	0.15506244918930553
evgLocus_FX_27498_XP_012945679.1_PREDICTED:_neuronal_calcium_sensor_1-like_[Aplysia_californica]	-0.3738106689507876	-0.3451121276563639	-0.3451121276563639	-0.3451121276563639	-0.27746556603379385
evgLocus_FX_27542_XP_013073945.1_PREDICTED:_anaphase-promoting_complex_subunit_11-like_[Biomphalaria_glabrata]	-0.5767503538184977	-0.5542014999443077	-0.5583012915577967	-0.5562513957510522	-0.6716605296707703
evgLocus_FX_27550_XP_005108083.1_PREDICTED:_gamma-1-syntrophin-like_[Aplysia_californica]	-0.2016194211842456	-0.2139187960247129	-0.2139187960247129	-0.20366931699099017	-0.24671712893262565
evgLocus_FX_27582_XP_013077066.1_PREDICTED:_tripartite_motif-containing_protein_45-like_[Biomphalaria_glabrata]	-0.7259827685495007	-0.6456268529251143	-0.6511615716033248	-0.6558763319588371	-0.7054838104820552
evgLocus_FX_27619_XP_005098913.1_PREDICTED:_kelch_domain-containing_protein_2-like_isoform_X1_[Aplysia_californica]	-0.6341474364073449	-0.6478817383125335	-0.566500874784775	-0.6259478531803668	-0.6382472280208341
evgLocus_FX_27700_XP_013074458.1_PREDICTED:_thioredoxin_domain-containing_protein-like_[Biomphalaria_glabrata]	-0.6238979573736223	-0.7300825601629898	-0.7370522059059212	-0.7450467995522251	-0.5992992076926877
evgLocus_FX_27717_XP_013087826.1_PREDICTED:_major_facilitator_superfamily_domain-containing_protein_10-like_isoform_X2_[Biomphalaria_glabrata]	0.030018804977888183	0.030018804977888183	-0.6653058526698621	0.01976932594416545	-0.131922963754931
evgLocus_FX_27723_XP_013074198.1_PREDICTED:_cyclin-dependent_kinase_8-like_isoform_X1_[Biomphalaria_glabrata]	0.4686965076212212	0.5342931734370467	0.5445426524707695	0.5568420273112368	0.10996474144092551
evgLocus_FX_27744_XP_013067147.1_PREDICTED:_syntaxin-5-like_[Biomphalaria_glabrata]	-0.18727015053703377	-0.03967765245142641	-0.06837619374585006	-0.08272546439306189	-0.3902098354047439
evgLocus_FX_27792_XP_013092650.1_PREDICTED:_serine/threonine-protein_phosphatase_with_EF-hands_1-like_[Biomphalaria_glabrata]	-0.16677119246958833	-0.2672160870000711	-0.10732421407399645	-0.23851754570564745	-0.11142400568748555
evgLocus_FX_27805_XP_005096625.2_PREDICTED:_quinone_oxidoreductase_PIG3-like_[Aplysia_californica]	-0.6683806963799789	-0.5726505622050085	-0.5788002496252422	-0.15857160924261013	-0.6300476447938559
evgLocus_FX_28038_XP_005101406.1_PREDICTED:_dnaJ_homolog_subfamily_C_member_27-like_[Aplysia_californica]	-0.6136484783398996	-0.08067556858631734	-0.10117452665376281	-0.6033989993061768	-0.6197981657601331
evgLocus_FX_28096_XP_013064610.1_PREDICTED:_serine/threonine-protein_kinase_16-like_[Biomphalaria_glabrata]	-0.27746556603379385	-0.3102638989417066	-0.3143636905551957	-0.2713158786135602	-0.5992992076926877
evgLocus_FX_28110_XP_012938699.1_PREDICTED:_calmodulin-beta-like_[Aplysia_californica]	-0.39840941863172213	-0.394309627018233	-0.394309627018233	-0.394309627018233	-0.39840941863172213
evgLocus_FX_28182_XP_013075446.1_PREDICTED:_monocarboxylate_transporter_13-like_[Biomphalaria_glabrata]	-0.6095486867264104	-0.525502958649884	-0.502954104775694	-0.49065472993522674	-0.643166977957021
evgLocus_FX_28184_XP_013089126.1_PREDICTED:_cyclin-dependent_kinase_1-like_[Biomphalaria_glabrata]	0.10791484563418097	0.15916224080279465	-0.01917869438398094	-0.029428173417703676	-0.18522025473028925
evgLocus_FX_28213_XP_005096109.1_PREDICTED:_ras-related_GTP-binding_protein_A-like_[Aplysia_californica]	0.16121213660953918	0.14071317854209373	0.25755723952653287	0.261657031140022	0.027968909171143638
evgLocus_FX_28313_XP_013067477.1_PREDICTED:_calmodulin-like_protein_2_[Biomphalaria_glabrata]	-0.7364372371638979	-0.7434068829068293	-0.7356172788412001	-0.7434068829068293	-0.7323374455504087
evgLocus_FX_28334_XP_013092780.1_PREDICTED:_putative_Ras-related_protein_Rab-33_[Biomphalaria_glabrata]	-0.5173033754229058	-0.27541567022704927	-0.2446672331258811	-0.27336577442030474	-0.3635611899170648
evgLocus_FX_28366_XP_013062626.1_PREDICTED:_ras-related_protein_Rab-15-like_[Biomphalaria_glabrata]	-0.4947545215487158	-0.43940733476661303	-0.42710795992614575	-0.42915785573289034	-0.4947545215487158
evgLocus_FX_28372_XP_012935760.1_PREDICTED:_NUAK_family_SNF1-like_kinase_2,_partial_[Aplysia_californica]	-0.10117452665376281	-0.09502483923352917	-0.054026923098638234	-0.05197702729189369	-0.12577327633469737
evgLocus_FX_28442_XP_013076986.1_PREDICTED:_mitogen-activated_protein_kinase_kinase_kinase_2-like_[Biomphalaria_glabrata]	-0.5316526460701176	-0.4517067096070803	-0.4640060844475476	-0.45785639702731395	-0.5398522292970959
evgLocus_FX_28453_XP_005105293.1_PREDICTED:_RING_finger_protein_166-like_[Aplysia_californica]	-0.7245478414847796	-0.5173033754229058	-0.502954104775694	-0.5193532712296504	-0.7489416015850396
evgLocus_FX_28556_XP_012941242.1_PREDICTED:_ras-related_protein_Rab-13-like_[Aplysia_californica]	-0.6033989993061768	-0.611598582533155	-0.6177482699533886	-0.6156983741466441	-0.6300476447938559
evgLocus_FX_28620_XP_013073804.1_PREDICTED:_peroxisome_biogenesis_factor_10-like_isoform_X1_[Biomphalaria_glabrata]	-0.5173033754229058	-0.4332576473463794	-0.44760691799359126	-0.4517067096070803	-0.5603511873645413
evgLocus_FX_28637_XP_013081127.1_PREDICTED:_polycomb_group_protein_Psc-like_[Biomphalaria_glabrata]	-0.4681058760610367	-0.3307628570091521	-0.3307628570091521	-0.3287129612024075	-0.6653058526698621
evgLocus_FX_28695_XP_013075444.1_PREDICTED:_activating_signal_cointegrator_1_complex_subunit_1-like_[Biomphalaria_glabrata]	-0.5111536880026721	-0.3574115024968312	-0.19956952537750106	-0.17702067150331105	-0.6136484783398996
evgLocus_FX_28753_XP_013092460.1_PREDICTED:_ruvB-like_2_[Biomphalaria_glabrata]	0.700334733783355	0.7659313995991806	0.8458773360622178	0.7433825457249905	-0.1052743182672519
evgLocus_FX_28858_XP_013095397.1_PREDICTED:_quinone_oxidoreductase-like_isoform_X1_[Biomphalaria_glabrata]	-0.656696290281535	-0.0704260895525946	-0.0745258811660837	-0.062226506325616424	-0.35331171088334207
evgLocus_FX_28946_XP_005106466.1_PREDICTED:_26S_protease_regulatory_subunit_4_[Aplysia_californica]	0.8151288989610497	0.7556819205654578	0.7433825457249905	0.7433825457249905	0.6490873386147413
evgLocus_FX_29028_XP_005088883.1_PREDICTED:_tripartite_motif-containing_protein_59-like_isoform_X2_[Aplysia_californica]	-0.7466867161976206	-0.6511615716033248	-0.6558763319588371	-0.6550563736361393	-0.7101985708375677
evgLocus_FX_29057_XP_013082909.1_PREDICTED:_DNA_repair_protein_RAD51_homolog_3-like_[Biomphalaria_glabrata]	-0.611598582533155	-0.11347390149423009	-0.10732421407399645	-0.6095486867264104	-0.6156983741466441
evgLocus_FX_29265_ACY00391.1_calmodulin_[Knorringia_sibirica]	-0.3615112941103203	-0.3635611899170648	-0.3635611899170648	-0.3635611899170648	-0.3635611899170648
evgLocus_FX_29310_XP_013086617.1_PREDICTED:_thioredoxin_domain-containing_protein_5-like_[Biomphalaria_glabrata]	-0.1831703589235447	-0.18522025473028925	-0.1483221302088874	-0.16472129666284377	-0.5316526460701176
evgLocus_FX_29370_XP_013072664.1_PREDICTED:_neuronal_calcium_sensor_2-like_[Biomphalaria_glabrata]	-0.4209582725059121	-0.43120775153963486	-0.43120775153963486	-0.42710795992614575	-0.38611004379125485
evgLocus_FX_29454_XP_009060412.1_synaptotagmin_15b_[Lottia_gigantea]	-0.5193532712296504	-0.4189083766991676	-0.35126181507659754	-0.4947545215487158	-0.548051812524074
evgLocus_FX_29547_XP_005097355.1_PREDICTED:_programmed_cell_death_protein_6-like_[Aplysia_californica]	-0.4558065012205694	-0.4517067096070803	-0.4517067096070803	-0.44760691799359126	-0.4373574389598685
evgLocus_FX_29732_XP_005103004.2_PREDICTED:_retinal_rod_rhodopsin-sensitive_cGMP_3',5'-cyclic_phosphodiesterase_subunit_delta-like_[Aplysia_californica]	-0.43940733476661303	-0.3471620234631084	-0.3451121276563639	-0.3471620234631084	-0.39840941863172213
evgLocus_FX_29802_XP_013070188.1_PREDICTED:_ras-related_protein_R-Ras2-like_[Biomphalaria_glabrata]	-0.3287129612024075	-0.28976494087426113	-0.28976494087426113	-0.3471620234631084	-0.38406014798451027
evgLocus_FX_30187_XP_013066403.1_PREDICTED:_poly(rC)-binding_protein_3-like_[Biomphalaria_glabrata]	-0.2139187960247129	-0.1524219218223765	-0.1483221302088874	-0.16062150504935468	-0.3410123360428748
evgLocus_FX_30198_XP_005101818.1_PREDICTED:_calcium_and_integrin-binding_protein_1-like_[Aplysia_californica]	-0.4722056676745258	-0.4681058760610367	-0.4640060844475476	-0.5234530628431394	-0.5070538963891831
evgLocus_FX_30265_XP_002284542.1_PREDICTED:_ras-related_protein_RHN1_isoform_X1_[Vitis_vinifera]	-0.5583012915577967	-0.5603511873645413	-0.5603511873645413	-0.5603511873645413	-0.5644509789780304
evgLocus_FX_30398_XP_005097374.1_PREDICTED:_prostaglandin_reductase_1-like_[Aplysia_californica]	-0.7378721642286191	-0.30411421152147294	-0.23851754570564745	-0.240567441512392	-0.548051812524074
evgLocus_FX_30449_XP_013070859.1_PREDICTED:_casein_kinase_I_isoform_alpha_isoform_X1_[Biomphalaria_glabrata]	0.23090859403885378	0.40514973761214024	0.4071996334188848	0.16121213660953918	0.3252038011491029
evgLocus_FX_30481_XP_013070650.1_PREDICTED:_ras-related_protein_Rab-32-like_isoform_X3_[Biomphalaria_glabrata]	-0.20776910860447925	-0.22006848344494653	-0.23441775409215837	-0.2528668163528593	-0.589049728658965
evgLocus_FX_30607_XP_005092368.1_PREDICTED:_cyclin-dependent_kinase_10-like_[Aplysia_californica]	0.054617554658822745	0.2145094275848974	0.18171109467698465	-0.32461316958891845	-0.24261733731913654
evgLocus_FX_30617_AAO83848.1_synaptobrevin_isoform_A_[Lymnaea_stagnalis]	-0.5747004580117532	-0.5685507705915195	-0.5624010831712859	-0.5788002496252422	-0.589049728658965
evgLocus_FX_30650_XP_013092234.1_PREDICTED:_ras-related_protein_Rab-32B-like_[Biomphalaria_glabrata]	-0.40865889766544483	-0.40865889766544483	-0.39635952282497755	-0.3881599395979994	-0.5910996244657095
evgLocus_FX_30662_XP_013085583.1_PREDICTED:_protein_unc-119_homolog_B-A-like_[Biomphalaria_glabrata]	-0.3102638989417066	-0.2815653576472829	-0.2713158786135602	-0.27336577442030474	-0.32461316958891845
evgLocus_FX_30702_XP_013080332.1_PREDICTED:_intraflagellar_transport_protein_22_homolog_[Biomphalaria_glabrata]	-0.7323374455504087	-0.4414572305733576	-0.47425556348127035	-0.46195618864080307	-0.6636659360244666
evgLocus_FX_30755_XP_013088486.1_PREDICTED:_E3_ubiquitin-protein_ligase_RING2-like_[Biomphalaria_glabrata]	-0.32461316958891845	-0.08477536019980644	-0.05812671471212733	-0.06632629793910552	-0.6763752900262826
evgLocus_FX_30830_XP_013063445.1_PREDICTED:_serine/threonine-protein_kinase_pim-1-like_[Biomphalaria_glabrata]	-0.5501017083308186	-0.21186890021796834	-0.2016194211842456	-0.20776910860447925	-0.32461316958891845
evgLocus_FX_30903_XP_013072671.1_PREDICTED:_neurocalcin_[Biomphalaria_glabrata]	-0.09297494342678463	-0.12167348472120829	-0.11552379730097465	-0.12372338052795283	-0.35331171088334207
evgLocus_FX_30934_XP_005105342.1_PREDICTED:_RING_finger_protein_113A-like_[Aplysia_californica]	-0.13397285956167557	-0.010979111157002753	-0.09502483923352917	-0.0437774440649155	-0.3000144199079839
evgLocus_FX_31242_XP_005091390.1_PREDICTED:_cyclin-dependent-like_kinase_5_[Aplysia_californica]	0.1448129701555828	0.19811026113094102	0.20221005274443013	0.1960603653241965	0.1263639078948819
evgLocus_FX_31313_XP_013095468.1_PREDICTED:_ADP-ribosylation_factor-like_protein_6_[Biomphalaria_glabrata]	-0.5583012915577967	-0.29386473248775025	-0.3000144199079839	-0.4066090018587003	-0.4640060844475476
evgLocus_FX_31317_XP_012944996.1_PREDICTED:_calmodulin-like,_partial_[Aplysia_californica]	-0.5849499370454758	-0.5829000412387313	-0.5829000412387313	-0.5829000412387313	-0.5849499370454758
evgLocus_FX_31362_XP_013067140.1_PREDICTED:_ADP-ribosylation_factor-like_protein_2_[Biomphalaria_glabrata]	-0.24876702473937018	-0.19956952537750106	-0.18522025473028925	-0.18727015053703377	-0.3471620234631084
evgLocus_FX_31420_XP_012942328.1_PREDICTED:_mitogen-activated_protein_kinase_14-like_[Aplysia_californica]	0.048467867238589105	0.10791484563418097	0.09766536660045823	0.11406453305441461	0.04436807562510001
evgLocus_FX_31468_XP_013062198.1_PREDICTED:_GPN-loop_GTPase_1-like_[Biomphalaria_glabrata]	-0.1790705673100556	0.09971526240720278	-0.0007296321232800184	0.06281713788580093	-0.1052743182672519
evgLocus_FX_31477_XP_005098867.1_PREDICTED:_syntaxin-6-like_[Aplysia_californica]	-0.5685507705915195	-0.2651661911933266	-0.3000144199079839	-0.3143636905551957	-0.6952343314483325
evgLocus_FX_31481_XP_013075172.1_PREDICTED:_kelch-like_protein_36_[Biomphalaria_glabrata]	-0.6700206130253745	-0.5562513957510522	-0.5644509789780304	-0.5849499370454758	-0.6605910923143498
evgLocus_FX_31483_XP_013074916.1_PREDICTED:_GTP-binding_protein_Di-Ras2-like_[Biomphalaria_glabrata]	-0.2979645241012393	-0.2364676498989029	-0.15447181762912104	-0.20366931699099017	-0.35536160669008665
evgLocus_FX_31506_XP_005091016.1_PREDICTED:_cleavage_and_polyadenylation_specificity_factor_subunit_4-like_[Aplysia_californica]	-0.2364676498989029	-0.17702067150331105	-0.1708709840830774	-0.16062150504935468	-0.2549167121596038
evgLocus_FX_31514_XP_005111271.1_PREDICTED:_ras-related_protein_Rab-7L1-like_[Aplysia_californica]	-0.45785639702731395	-0.4496568138003358	-0.39635952282497755	-0.39635952282497755	-0.5951994160791986
evgLocus_FX_31556_XP_005103495.1_PREDICTED:_26S_proteasome_non-ATPase_regulatory_subunit_9-like_[Aplysia_californica]	-0.5869998328522205	-0.41480858508567847	-0.4537566054138249	-0.4373574389598685	-0.5603511873645413
evgLocus_FX_31673_XP_013062497.1_PREDICTED:_LIM_and_SH3_domain_protein_F42H10.3-like_isoform_X6_[Biomphalaria_glabrata]	-0.4066090018587003	-0.41685848089242306	-0.35331171088334207	-0.3594613983035757	-0.7253677998074773
evgLocus_FX_31845_XP_005092858.1_PREDICTED:_growth_factor_receptor-bound_protein_2-like_[Aplysia_californica]	-0.30821400313496206	-0.285665149260772	-0.2815653576472829	-0.2959146282944948	-0.3307628570091521
evgLocus_FX_31860_XP_005098482.1_PREDICTED:_osteoclast-stimulating_factor_1-like_[Aplysia_californica]	-0.6866247690600054	-0.35126181507659754	-0.349211919269853	-0.34306223184961937	-0.4209582725059121
evgLocus_FX_31867_XP_013061355.1_PREDICTED:_threonine-rich_protein-like,_partial_[Biomphalaria_glabrata]	-0.7425869245841314	-0.715733289515778	-0.7245478414847796	-0.7071237271274508	-0.7339773621958045
evgLocus_FX_32037_XP_013082561.1_PREDICTED:_calmodulin-beta-like_[Biomphalaria_glabrata]	-0.6259478531803668	-0.6156983741466441	-0.6177482699533886	-0.6177482699533886	-0.6259478531803668
evgLocus_FX_32049_XP_012945701.1_PREDICTED:_ras-related_protein_Rab-23-like_[Aplysia_californica]	-0.32051337797542934	-0.285665149260772	-0.2651661911933266	-0.29181483668100566	-0.5788002496252422
evgLocus_FX_32066_XP_005109012.1_PREDICTED:_nitric_oxide_synthase-interacting_protein-like_[Aplysia_californica]	-0.23031796247866926	-0.12782317214144193	-0.13397285956167557	-0.09707473504027372	-0.33691254442938573
evgLocus_FX_32069_XP_013064637.1_PREDICTED:_sodium-_and_chloride-dependent_taurine_transporter-like_[Biomphalaria_glabrata]	-0.6755553317035848	-0.6197981657601331	-0.6341474364073449	-0.6156983741466441	-0.6780152066716784
evgLocus_FX_32177_XP_013063922.1_PREDICTED:_serine/threonine-protein_kinase_TBK1-like_[Biomphalaria_glabrata]	-0.12782317214144193	-0.1524219218223765	-0.15652171343586557	-0.1483221302088874	-0.6177482699533886
evgLocus_FX_32323_XP_013088478.1_PREDICTED:_LOW_QUALITY_PROTEIN:_ras-related_protein_Ral-A-like_[Biomphalaria_glabrata]	-0.19341983795726742	-0.20776910860447925	-0.19341983795726742	-0.2508169205461147	-0.27336577442030474
evgLocus_FX_32433_XP_013070748.1_PREDICTED:_replication_factor_C_subunit_5-like_[Biomphalaria_glabrata]	0.08126620014650185	0.25755723952653287	0.25960713533327745	0.284205885014212	-0.11347390149423009
evgLocus_FX_32679_XP_013085292.1_PREDICTED:_kelch-like_protein_5_[Biomphalaria_glabrata]	0.03411859659137728	0.3149543221153802	0.38260088373795026	0.3805509879312057	-0.23851754570564745
evgLocus_FX_32690_XP_013092069.1_PREDICTED:_RING_finger_protein_121-like_isoform_X1_[Biomphalaria_glabrata]	0.0013202636834645286	0.07101672111277912	0.09561547079371369	0.11406453305441461	-0.10117452665376281
evgLocus_FX_32903_XP_013082764.1_PREDICTED:_ras-related_and_estrogen-regulated_growth_inhibitor-like_[Biomphalaria_glabrata]	-0.6259478531803668	-0.5624010831712859	-0.6197981657601331	-0.611598582533155	-0.6683806963799789
evgLocus_FX_33078_XP_013088597.1_PREDICTED:_PDZ_and_LIM_domain_protein_3-like_[Biomphalaria_glabrata]	-0.7024089667719384	-0.7015890084492407	-0.706303768804753	-0.7118384874829634	-0.7489416015850396
evgLocus_FX_33317_XP_013071969.1_PREDICTED:_ADP-ribosylation_factor-like_protein_5B_[Biomphalaria_glabrata]	-0.21596869183145745	-0.2098190044112238	-0.20366931699099017	-0.2098190044112238	-0.42710795992614575
evgLocus_FX_33327_XP_013079152.1_PREDICTED:_syntaxin-7-like_isoform_X2_[Biomphalaria_glabrata]	-0.5193532712296504	-0.3574115024968312	-0.36561108572380935	-0.3451121276563639	-0.589049728658965
evgLocus_FX_33414_XP_013079786.1_PREDICTED:_ADP-ribosylation_factor_6_[Biomphalaria_glabrata]	-0.131922963754931	-0.11757369310771919	-0.12167348472120829	-0.11962358891446373	-0.18112046311680013
evgLocus_FX_33513_XP_005106616.1_PREDICTED:_GTP-binding_protein_Rit2-like_[Aplysia_californica]	-0.3615112941103203	-0.38611004379125485	-0.3615112941103203	-0.42915785573289034	-0.4824551467082485
evgLocus_FX_33566_XP_005091033.1_PREDICTED:_ras-related_protein_Rab-37-like_isoform_X3_[Aplysia_californica]	-0.2959146282944948	-0.36766098153055393	-0.22826806667192473	-0.285665149260772	-0.40865889766544483
